NodeIndex,GeneSymbol,AAA,PAD,AMI,Stroke,HeartFailure
6675,GALNT10,0,0,0,0,0
6676,ACBD3,0,0,0,0,0
6677,MTCH2,0,0,0,0,0
6678,HAVCR2,0,0,0,0,0
6679,TOMM22,0,0,0,0,0
6680,ECHS1,0,0,0,0,0
6681,PLGRKT,0,0,0,0,0
6682,MYL4,0,0,0,0,0
6683,AQP11,0,0,0,0,0
6684,ACTG2,0,0,0,0,0
6685,GRIN2A,0,0,0,0,0
6686,ARHGAP1,0,0,0,0,0
6687,RANBP9,0,0,0,0,0
6688,ACER1,0,0,0,0,0
6689,CACNA2D2,0,0,0,0,0
6690,RBM10,0,0,0,0,0
6691,ERO1B,0,0,0,0,0
6692,MUC5AC,0,0,0,0,0
6693,ATG13,0,0,0,0,0
6694,LAMTOR1,0,0,0,0,0
6695,NUDT15,0,0,0,0,0
6696,DGAT1,0,0,0,0,0
6697,TUT4,0,0,0,0,0
6698,SULT2B1,0,0,0,0,0
6699,WIF1,0,0,0,0,0
6700,USP20,0,0,0,0,0
6701,TDG,0,0,0,0,0
6702,MBD4,0,0,0,0,0
6703,ACLY,0,0,0,0,0
6704,CA1,0,0,0,0,0
6705,TAF6,0,0,0,0,0
6706,TXNL4A,0,0,0,0,0
6707,VPS4B,0,0,0,0,0
6708,VAPB,0,0,0,0,0
6709,GP2,0,0,0,0,0
6710,AP1G2,0,0,0,0,0
6711,DNAJB4,0,0,0,0,0
6712,PPP4R2,0,0,0,0,0
6713,PGK1,0,0,0,0,0
6714,AFTPH,0,0,0,0,0
6715,GTPBP10,0,0,0,0,0
6716,GADL1,0,0,0,0,0
6717,NDUFA12,0,0,0,0,0
6718,TARS3,0,0,0,0,0
6719,MPHOSPH8,0,0,0,0,0
6720,VPS33B,0,0,0,1,0
6721,CDCA3,0,0,0,0,0
6722,PBK,0,0,0,0,0
6723,PRAMEF17,0,0,0,0,0
6724,PTK6,0,0,0,0,0
6725,EIF5A,0,0,0,0,0
6726,SDHA,0,0,0,0,1
6727,CDC42EP4,0,0,0,0,0
6728,ACSL4,0,0,0,0,0
6729,PRPF19,0,0,0,0,0
6730,CENPP,0,0,0,0,0
6731,BACE1,0,0,0,0,0
6732,WDR70,0,0,0,0,0
6733,COQ4,0,0,0,0,0
6734,CYP21A2,0,0,0,0,0
6735,PSMB10,0,0,0,0,0
6736,CACNA1C,0,0,0,0,0
6737,DFFA,0,0,0,0,0
6738,PI4K2B,0,0,0,0,0
6739,ECSIT,0,0,0,0,0
6740,ACOT1,0,0,0,0,0
6741,RNASEK,0,0,0,0,0
6742,CDC25C,0,0,0,0,0
6743,KIAA1549,0,0,0,0,0
6744,PRDM4,0,0,0,0,0
6745,PRPF18,0,0,0,0,0
6746,NAT8,0,0,0,0,0
6747,EP400,0,0,0,0,0
6748,CADM3,0,0,0,0,0
6749,CSF3,0,0,0,0,0
6750,BCL6,0,0,0,0,0
6751,DRG1,0,0,0,0,0
6752,UBE3D,0,0,0,0,0
6753,NFKBIB,0,0,0,0,0
6754,CCDC9,0,0,0,0,0
6755,RSPO4,0,0,0,0,0
6756,REG3A,0,0,0,0,0
6757,PAM,0,0,0,0,0
6758,FXN,0,0,0,0,1
6759,RANBP10,0,0,0,0,0
6760,CDK5RAP1,0,0,0,0,0
6761,DUSP4,0,0,0,0,0
6762,MAP2K6,0,0,0,0,0
6763,TINF2,0,0,0,0,0
6764,TNFAIP2,0,0,0,0,0
6765,MMP14,0,0,0,0,0
6766,STAG2,0,0,0,0,0
6767,PSPH,0,0,0,0,0
6768,MAG,0,0,0,0,0
6769,C6orf52,0,0,0,0,0
6770,POMP,0,0,0,0,0
6771,WDR4,0,0,0,0,0
6772,NAF1,0,0,0,0,0
6773,STAC3,0,0,0,0,0
6774,POLR2I,0,0,0,0,0
6775,INPP4A,0,0,0,0,0
6776,DNALI1,0,0,0,0,0
6777,H4C8,0,0,0,0,0
6778,SESN1,0,0,0,0,0
6779,AKR1B1,0,0,0,0,0
6780,TCF3,0,0,0,0,0
6781,TSR2,0,0,0,0,0
6782,GCNT2,0,0,0,0,0
6783,CRK,0,0,0,0,0
6784,FXR1,0,0,0,1,0
6785,MTM1,0,0,0,0,0
6786,DNAJC19,0,0,0,0,1
6787,RHOV,0,0,0,0,0
6788,HEATR5B,0,0,0,0,0
6789,CDKN1C,0,0,0,0,0
6790,ATP5MC3,0,0,0,0,0
6791,ADGRL3,0,0,0,1,0
6792,EEF1AKNMT,0,0,0,0,0
6793,MRPL19,0,0,0,0,0
6794,RNF103,0,0,0,0,0
6795,RNASEH1,0,0,0,0,0
6796,ACAT2,0,0,0,0,0
6797,CNIH1,0,0,0,0,0
6798,PRKD1,0,0,0,0,0
6799,PEX12,0,0,0,0,0
6800,GK,0,0,0,0,0
6801,H7C0S8_HUMAN,0,0,0,0,0
6802,DDX31,0,0,0,0,0
6803,IL4,0,0,0,0,0
6804,SAP18,0,0,0,0,0
6805,TAF10,0,0,0,0,0
6806,RASSF7,0,0,0,0,0
6807,GAS2L2,0,0,0,0,0
6808,AVP,1,0,0,0,0
6809,RHOQ,0,0,0,0,0
6810,DUOX1,0,0,0,0,0
6811,COPB1,0,0,0,0,0
6812,TNP1,0,0,0,0,0
6813,SELENOI,0,0,0,0,0
6814,UQCRFS1,0,0,0,0,0
6815,CYP2R1,0,0,0,0,0
6816,PLPP2,0,0,0,0,0
6817,BRK1,0,0,0,0,0
6818,CYP27C1,0,0,0,0,0
6819,H3C1,0,0,0,0,0
6820,UFD1,0,0,0,0,0
6821,GK2,0,0,0,0,0
6822,BRINP1,0,0,0,0,0
6823,LGMN,0,0,0,0,0
6824,ENO1,1,0,0,0,0
6825,RAE1,0,0,0,0,0
6826,MAFG,0,0,0,0,0
6827,SFN,0,0,0,0,0
6828,ATP23,0,0,0,0,0
6829,SMC3,0,0,0,0,0
6830,AKAP1,0,0,0,0,0
6831,RAD23B,0,0,0,0,0
6832,CRB3,0,0,0,0,0
6833,TLK1,0,0,0,0,0
6834,NCOA3,0,0,0,0,0
6835,DST,0,0,0,0,0
6836,IGSF8,0,0,0,0,0
6837,SLC35A3,0,0,0,0,0
6838,BCL2L13,0,0,0,0,0
6839,NKIRAS2,0,0,0,0,0
6840,PARN,0,0,0,0,0
6841,ADAMTS4,0,0,0,0,0
6842,DLG3,0,0,0,0,0
6843,ZNF513,0,0,0,0,0
6844,ARAF,0,0,0,0,0
6845,NANOS2,0,0,0,0,0
6846,SAFB2,0,0,0,0,0
6847,SLC25A11,0,0,0,0,1
6848,DDX21,0,0,0,0,0
6849,CBFB,0,0,0,0,0
6850,GPKOW,0,0,0,0,0
6851,TLE5,0,0,0,0,0
6852,BCL3,0,0,0,0,0
6853,ITSN1,0,0,0,0,0
6854,ERH,0,0,0,0,0
6855,NIPSNAP2,0,0,0,0,0
6856,XDH,0,0,0,0,0
6857,MYO15A,0,0,0,0,0
6858,MTAP,0,0,0,0,0
6859,DDX55,0,0,0,0,0
6860,ZNF148,0,0,0,0,0
6861,ISCA2,0,0,0,0,0
6862,IFIT3,0,0,0,0,0
6863,SIX1,0,0,0,0,0
6864,TRAPPC13,0,0,0,0,0
6865,ANK1,0,0,0,0,0
6866,RPL30,0,0,0,0,0
6867,CRTAP,0,0,0,0,1
6868,PIGH,0,0,0,0,0
6869,HTR2B,0,0,0,0,0
6870,CFAP77,0,0,0,0,0
6871,SET,0,0,0,0,0
6872,REST,0,0,0,0,0
6873,UBL4A,0,0,0,0,0
6874,ABCD3,0,0,0,0,0
6875,PSME3,0,0,0,0,0
6876,CA4,0,0,0,0,0
6877,SSBP4,0,0,0,0,0
6878,HMGN2,0,0,0,0,0
6879,CAND1,0,0,0,0,0
6880,EPHB3,0,0,0,0,0
6881,SLC1A6,0,0,0,0,0
6882,ZBTB17,0,0,0,0,0
6883,POLE3,0,0,0,0,0
6884,GCLC,0,0,0,0,0
6885,GLCCI1,0,0,0,0,0
6886,PISD,0,0,0,0,0
6887,ATP6V1E2,0,0,0,0,0
6888,MUC2,0,0,0,0,0
6889,NUDC,0,0,0,0,0
6890,U3KQK5_HUMAN,0,0,0,0,0
6891,RPL32,0,0,0,0,0
6892,PPAN-P2RY11,0,0,0,0,0
6893,CD14,0,0,0,0,0
6894,PSMD11,0,0,0,0,0
6895,PIK3R4,0,0,0,0,0
6896,BMT2,0,0,0,0,0
6897,FBXL13,0,0,0,0,0
6898,KLRC4,0,0,0,0,0
6899,LHFPL5,0,0,0,0,0
6900,TNNC2,0,0,0,0,0
6901,NCAM1,0,0,0,0,0
6902,PGM2L1,0,0,0,0,0
6903,BCLAF1,0,0,0,0,0
6904,CASP8AP2,0,0,0,0,0
6905,SMARCD1,0,0,0,0,0
6906,FRG2,0,0,0,0,0
6907,TGFB3,1,1,0,1,0
6908,MED30,0,0,0,0,0
6909,LSM5,0,0,0,0,0
6910,CR2,0,0,0,0,0
6911,CMTM2,0,0,0,0,0
6912,AP1M2,0,0,0,0,0
6913,KAT2B,0,0,0,1,0
6914,BANP,0,0,0,0,0
6915,HSPA4,1,0,0,0,0
6916,PGD,0,0,0,0,0
6917,QPCTL,0,0,0,0,0
6918,EIF1AD,0,0,0,0,0
6919,APEX1,0,0,0,0,0
6920,LSM10,0,0,0,0,0
6921,ARG1,0,0,0,0,0
6922,RMND1,0,0,0,0,0
6923,TEP1,0,0,0,0,0
6924,SAMM50,0,0,0,0,0
6925,IMPDH1,0,0,0,0,0
6926,PDGFC,0,0,0,0,0
6927,SMO,0,0,0,0,0
6928,TRPV6,0,0,0,0,0
6929,HAUS6,0,0,0,0,0
6930,GLP1R,0,0,1,0,0
6931,MRM2,0,0,0,0,0
6932,LEP,0,0,0,0,0
6933,P2RX4,0,0,0,0,0
6934,PFKP,0,0,0,0,0
6935,CD300C,0,0,0,0,0
6936,NSF,0,0,0,1,0
6937,H2BC13,0,0,0,0,0
6938,NOTCH2,0,1,0,0,0
6939,DEPDC1,0,0,0,0,0
6940,NOC2L,0,0,0,0,0
6941,NXF5,0,0,0,0,0
6942,LARP4B,0,0,0,0,0
6943,EEPD1,0,0,0,0,0
6944,GAPDH,1,0,0,0,0
6945,TCP1,0,0,0,0,0
6946,AP1AR,0,0,0,0,0
6947,CTAG1B,0,0,0,0,0
6948,RBM28,0,0,0,0,0
6949,FCGBP,0,0,0,0,0
6950,CARD9,0,0,0,0,0
6951,OXA1L,0,0,0,0,0
6952,TUBB6,0,0,0,0,0
6953,XCL1,0,0,0,0,0
6954,NRIP1,0,0,0,0,0
6955,ANKS3,0,0,0,0,0
6956,DCAF7,0,0,0,0,0
6957,CLEC7A,0,0,0,0,0
6958,GINS2,0,0,0,0,0
6959,PSME3IP1,0,0,0,0,0
6960,EIF2S3B,0,0,0,0,0
6961,MCF2,0,0,0,0,0
6962,ZNF501,0,0,0,0,0
6963,GALR2,0,0,0,0,0
6964,HSPA1L,0,0,0,0,0
6965,ARL6IP5,0,0,0,0,0
6966,HOXA5,0,0,0,0,0
6967,DKKL1,0,0,0,0,0
6968,H4C5,0,0,0,0,0
6969,ASIC1,0,0,0,0,0
6970,ASCL1,0,0,0,0,0
6971,TMPRSS9,0,0,0,0,0
6972,NR4A1,0,0,0,0,0
6973,USP7,0,0,0,0,0
6974,HSP90AA1,0,0,0,0,0
6975,ACAN,0,0,0,0,0
6976,CMTM8,0,0,0,0,0
6977,NDUFAF7,0,0,0,0,0
6978,RAD51B,0,0,0,0,0
6979,IL17A,0,0,0,0,0
6980,IKBKE,0,0,0,0,0
6981,TAS2R10,0,0,0,0,0
6982,SMU1,0,0,0,0,0
6983,UTP23,0,0,0,0,0
6984,GPX4,0,0,0,0,0
6985,UBA52,0,0,0,0,0
6986,MS4A3,0,0,0,0,0
6987,STK38,0,0,0,0,0
6988,SHC2,0,0,0,0,0
6989,PKHD1,0,0,0,0,0
6990,GOLIM4,0,0,0,0,0
6991,DERL1,0,0,0,0,0
6992,SLC23A2,0,0,0,0,0
6993,PNPLA3,0,0,0,0,0
6994,DNAJA1,0,0,0,0,0
6995,RDH11,0,0,0,0,0
6996,ACTN3,0,0,0,0,0
6997,NUDT14,0,0,0,0,0
6998,GIP,0,0,0,0,0
6999,CLN6,0,0,0,0,0
7000,CBL,0,0,0,0,0
7001,POLR3C,0,0,0,0,0
7002,CRYZ,0,0,0,0,0
7003,DHDH,0,0,0,0,0
7004,FANCM,0,0,0,0,0
7005,CNGA1,0,0,0,0,0
7006,TPM2,1,0,0,0,0
7007,ABI1,0,0,0,0,0
7008,ALG12,0,0,0,0,0
7009,DAZ1,0,0,0,0,0
7010,KLF1,0,0,0,0,0
7011,QRSL1,0,0,0,0,0
7012,BFSP2,0,0,0,0,0
7013,DYRK1A,0,0,0,0,0
7014,UBA7,0,0,0,0,0
7015,CTNS,0,0,0,0,0
7016,FANCC,0,0,0,0,0
7017,NRDE2,0,0,0,0,0
7018,ATP6V0A2,0,0,0,0,0
7019,ACOT2,0,0,0,0,0
7020,HCRT,0,0,0,0,0
7021,POLR1A,0,0,0,0,0
7022,HNF4A,0,0,0,0,0
7023,UTP6,0,0,0,0,0
7024,IL31,0,0,0,0,0
7025,COPS6,0,0,0,0,0
7026,TAF5,0,0,0,0,0
7027,RARG,0,0,0,0,0
7028,RAB1B,0,0,0,0,0
7029,SCNN1G,0,0,1,0,0
7030,PLA2G4A,0,0,0,0,0
7031,GSTA4,0,0,0,0,0
7032,GRIN2B,0,0,0,0,0
7033,APRT,0,0,0,0,0
7034,DENND1B,0,0,0,0,0
7035,PRDX3,0,0,0,0,0
7036,ANKRD9,0,0,0,0,0
7037,VAMP7,0,0,0,0,0
7038,C12orf66,0,0,0,0,0
7039,NMNAT1,0,0,0,0,0
7040,LRRC32,0,0,0,0,0
7041,NPRL2,0,0,0,0,0
7042,OXCT1,0,0,0,0,0
7043,ADGRD1,0,0,0,0,0
7044,ARL2BP,0,0,0,0,0
7045,RANGRF,0,0,0,0,0
7046,ZNRD1,0,0,0,0,0
7047,CCL13,0,0,0,0,0
7048,MB,0,0,1,0,0
7049,TM7SF2,0,0,0,0,0
7050,H4C3,0,0,0,0,0
7051,BMP7,0,0,0,0,0
7052,RELN,0,0,0,0,0
7053,CYP51A1,0,0,0,0,0
7054,KIF5C,0,0,0,0,0
7055,PSMD3,0,0,0,0,0
7056,ACTR5,0,0,0,0,0
7057,MUC7,0,0,0,0,0
7058,GPI,0,0,0,0,0
7059,RDH8,0,0,0,0,0
7060,EPRS1,0,0,0,0,0
7061,GH1,0,0,0,0,0
7062,LIPF,0,0,0,0,0
7063,GOLGA1,0,0,0,0,0
7064,UGGT1,0,0,0,0,0
7065,IFT46,0,0,0,0,0
7066,RHOG,0,0,0,0,0
7067,DCDC2,0,0,0,0,0
7068,MTREX,0,0,0,0,0
7069,PROKR2,0,0,0,0,0
7070,DDX5,0,0,0,0,0
7071,CRTC2,0,0,0,0,0
7072,FILIP1,0,0,0,0,0
7073,IFNA6,0,0,0,0,0
7074,SUGP1,0,0,0,0,0
7075,HSD17B4,0,0,0,0,0
7076,TNFRSF8,0,0,0,0,0
7077,MED8,0,0,0,0,0
7078,SEC24B,0,0,0,0,0
7079,PMPCA,0,0,0,0,0
7080,ENC1,0,0,0,0,0
7081,FNTA,0,0,0,0,0
7082,ELL3,0,0,0,0,0
7083,SMARCB1,0,0,0,0,0
7084,PSMB7,0,0,0,0,0
7085,HOXC8,0,0,0,0,0
7086,GPRASP1,0,0,0,0,0
7087,STX6,0,0,0,0,0
7088,NDUFA3,0,0,0,0,0
7089,CSK,0,0,0,0,0
7090,RAPGEF1,0,0,0,0,0
7091,CXorf56,0,0,0,0,0
7092,H4C13,0,0,0,0,0
7093,ITGB8,0,0,0,0,0
7094,VKORC1,0,0,0,0,0
7095,CYB5B,0,0,0,0,0
7096,NSUN5,0,0,0,0,0
7097,CXCR4,0,0,0,0,0
7098,DSTN,1,0,0,0,0
7099,ACO2,0,0,0,0,0
7100,SLC2A2,0,0,0,0,0
7101,AKAP11,0,0,0,0,0
7102,TWIST1,0,0,0,0,0
7103,RGS6,0,0,0,0,0
7104,SORCS2,0,0,0,0,0
7105,SMURF2,0,0,0,0,0
7106,PIK3C3,0,0,0,0,0
7107,H2BC4,0,0,0,0,0
7108,METTL14,0,0,0,0,0
7109,VDAC1,0,0,0,0,0
7110,SPOCK1,0,0,0,0,0
7111,ROCK1,0,0,0,0,0
7112,VIPR2,0,0,0,1,0
7113,NIT2,0,0,0,0,0
7114,RPS7,0,0,0,0,0
7115,NCAPH,0,0,0,0,0
7116,NAGK,0,0,0,0,0
7117,GFI1,0,0,0,0,0
7118,NDUFB6,0,0,0,0,0
7119,CPSF2,0,0,0,0,0
7120,ACTR3B,0,0,0,0,0
7121,REG1A,0,0,0,0,0
7122,COL11A1,0,0,0,0,0
7123,ADSS2,0,0,0,0,0
7124,CHRM3,0,0,0,0,0
7125,PIP4P1,0,0,0,0,0
7126,FBXO31,0,0,0,0,0
7127,KEAP1,0,0,0,0,0
7128,SMC1B,0,0,0,0,0
7129,SPATA7,0,0,0,0,0
7130,ZSWIM8,0,0,0,0,0
7131,IRF7,0,0,0,0,0
7132,SPTAN1,0,0,0,0,0
7133,KRTCAP2,0,0,0,0,0
7134,FGF18,0,0,0,0,0
7135,ADRB1,0,0,0,0,0
7136,CHP2,0,0,0,0,0
7137,BET1,0,0,0,0,0
7138,LRRC41,0,0,0,0,0
7139,ARL6IP1,0,0,0,0,0
7140,SGPP1,0,0,0,0,0
7141,VAMP3,0,0,0,0,0
7142,AQP1,0,0,0,0,0
7143,ALOX15,0,0,0,0,0
7144,ROR1,0,0,0,0,0
7145,METAP1D,0,0,0,0,0
7146,F3,0,0,0,0,0
7147,PI4KA,0,0,0,0,0
7148,VAMP8,0,0,0,0,0
7149,AFM,0,0,0,0,0
7150,HSD17B10,0,0,0,0,0
7151,CXCL10,0,0,0,0,0
7152,MCIDAS,0,0,0,0,0
7153,TNS1,0,0,0,0,0
7154,TNF,0,1,0,0,0
7155,SLC1A2,0,0,0,0,0
7156,JAM3,0,0,0,0,0
7157,SLAMF7,0,0,0,0,0
7158,XPNPEP2,0,0,0,0,0
7159,RINT1,0,0,0,0,0
7160,TPCN1,0,0,0,0,0
7161,NEIL1,0,0,0,0,0
7162,SS18L1,0,0,0,0,0
7163,CALD1,1,0,0,0,0
7164,SRP54,0,0,0,0,0
7165,SLC25A17,0,0,0,0,0
7166,CKAP5,0,0,0,0,0
7167,HCST,0,0,0,0,0
7168,RANGAP1,0,0,0,0,0
7169,AUTS2,0,0,0,1,0
7170,SAA1,1,0,0,0,0
7171,ANKRD50,0,0,0,0,0
7172,BPIFA1,0,0,0,0,0
7173,RPUSD2,0,0,0,0,0
7174,PCGF1,0,0,0,0,0
7175,TAF1C,0,0,0,0,0
7176,CRABP1,0,0,0,0,0
7177,TNFRSF14,0,0,0,0,0
7178,LIX1,0,0,0,0,0
7179,CLDN4,0,0,0,0,0
7180,GSTM3,0,0,0,0,0
7181,RPAP2,0,0,0,0,0
7182,POLK,0,0,0,0,0
7183,RPL27A,0,0,0,0,0
7184,NR1I2,0,0,0,0,0
7185,PSMC4,0,0,0,0,0
7186,RPL26,0,0,0,0,0
7187,FGFR4,0,0,0,0,0
7188,TAGLN3,0,0,0,0,0
7189,ING3,0,0,0,0,0
7190,COL4A3,1,0,0,0,0
7191,FAM131B,0,0,0,0,0
7192,ENSP00000498801,0,0,0,0,0
7193,SNX20,0,0,0,0,0
7194,FXYD2,0,0,0,0,0
7195,MRPL16,0,0,0,0,0
7196,PIGS,0,0,0,0,0
7197,MS4A1,0,0,0,0,0
7198,IL3,0,0,0,0,0
7199,TRAF2,0,0,0,0,0
7200,CPEB2,0,0,0,0,0
7201,AXL,1,0,0,0,0
7202,DRG2,0,0,0,0,0
7203,CSRP3,0,0,0,0,0
7204,TGFB1,0,0,1,0,0
7205,F5H5P2_HUMAN,0,0,0,0,0
7206,PELI1,0,0,0,0,0
7207,HS3ST1,0,0,0,0,0
7208,RNF7,0,0,0,0,0
7209,MMP21,0,0,0,0,0
7210,MMP1,0,0,0,0,0
7211,MTOR,0,0,0,0,0
7212,PLAU,0,0,0,0,0
7213,TNFAIP1,0,0,0,0,0
7214,NOP2,0,0,0,0,0
7215,TMEM114,0,0,0,0,0
7216,CARD8,0,0,0,0,0
7217,STX16,0,0,0,0,0
7218,KIF7,0,0,0,0,0
7219,ATP1A4,0,0,0,0,0
7220,ZC3H13,0,0,0,0,0
7221,SNAP25,0,0,0,0,0
7222,CKS2,0,0,0,0,0
7223,NFKB2,0,0,0,0,0
7224,NEDD9,0,0,0,0,0
7225,GIPC1,0,0,0,0,0
7226,TMED4,0,0,0,0,0
7227,LALBA,0,0,0,0,0
7228,CITED2,0,0,0,1,1
7229,WNT3,0,0,0,0,0
7230,STIM1,0,0,0,1,0
7231,WDR34,0,0,0,0,0
7232,CCN3,0,0,0,0,0
7233,H2AC8,0,0,0,0,0
7234,EME1,0,0,0,0,0
7235,EXOC3L1,0,0,0,0,0
7236,MCM9,0,0,0,0,0
7237,GATM,0,0,0,0,0
7238,MTNR1B,0,0,0,0,0
7239,NEK7,0,0,0,0,0
7240,CGB5,0,0,0,0,0
7241,UNC5D,0,1,0,0,0
7242,FAM98B,0,0,0,0,0
7243,SELENOP,0,0,0,0,0
7244,MYEOV,0,0,0,0,0
7245,HMOX1,0,0,0,0,0
7246,MYLK3,0,0,0,0,0
7247,DCTN1,0,0,0,0,0
7248,SFRP1,0,0,0,0,0
7249,SGCE,0,0,0,0,0
7250,BHLHE41,0,0,0,0,0
7251,RRP12,0,0,0,0,0
7252,XPO6,0,0,0,0,0
7253,MRPL22,0,0,0,0,0
7254,HSPA5,1,0,0,0,0
7255,TEC,0,0,0,0,0
7256,IL31RA,0,0,0,0,0
7257,ADGRA2,0,0,0,0,0
7258,SLC2A3,0,0,0,0,0
7259,TRAPPC2,0,0,0,0,0
7260,PIH1D2,0,0,0,0,0
7261,HSPB8,0,0,0,0,0
7262,COL4A6,1,0,0,0,0
7263,LRP5,0,0,0,0,0
7264,HMGCLL1,0,0,0,0,0
7265,ACVR2A,0,0,0,0,0
7266,SRSF1,0,0,0,0,0
7267,ALDH5A1,0,0,0,0,0
7268,HBG2,0,0,0,0,0
7269,CLASP1,0,0,0,0,0
7270,ENSP00000496982,0,0,0,0,0
7271,TET3,0,0,0,0,0
7272,CCDC170,0,0,0,0,0
7273,TRMT61A,0,0,0,0,0
7274,PREX1,0,0,0,0,0
7275,NPC1L1,0,0,0,0,0
7276,CASP8,0,0,0,0,0
7277,SNTG1,0,0,0,0,0
7278,TIMMDC1,0,0,0,0,0
7279,ZMAT5,0,0,0,0,0
7280,DDAH2,0,0,0,0,0
7281,HMOX2,0,0,0,0,0
7282,RWDD4,0,0,0,0,0
7283,YWHAB,1,0,0,0,0
7284,TAF1L,0,0,0,0,0
7285,HEY2,1,1,0,1,0
7286,PTGS2,0,0,0,0,0
7287,CRLF2,0,0,0,0,0
7288,HADHA,0,0,0,0,1
7289,H2AC17,0,0,0,0,0
7290,YRDC,0,0,0,0,0
7291,FGF17,0,0,0,0,0
7292,IL27RA,0,0,0,0,0
7293,CENPF,0,0,0,0,0
7294,STX2,0,0,0,0,0
7295,TSHR,0,0,0,0,0
7296,SLX4IP,0,0,0,0,0
7297,DCAF8,0,0,0,0,0
7298,LRRK2,0,0,0,0,0
7299,IFT57,0,0,0,0,0
7300,HLA-DQA2,0,0,0,0,0
7301,SPHK1,0,0,0,0,0
7302,CD200,0,0,0,0,0
7303,TLCD3B,0,0,0,0,0
7304,QRFP,0,0,0,0,0
7305,COL5A1,0,0,0,0,0
7306,SLC18A3,0,0,0,0,0
7307,CCN1,0,0,0,0,0
7308,NDUFB10,0,0,0,0,0
7309,MARCHF6,0,0,0,0,0
7310,ACKR2,0,0,0,0,0
7311,GNPDA1,0,0,0,0,0
7312,STAG1,0,0,0,0,0
7313,CELA3B,0,0,0,0,0
7314,CD99,0,0,0,0,0
7315,SDAD1,0,0,0,0,0
7316,GNA12,0,0,0,0,0
7317,UTY,0,0,0,0,0
7318,GPT2,0,0,0,0,0
7319,OGDHL,0,0,0,0,0
7320,ALG6,0,0,0,0,0
7321,VAPA,0,0,0,0,0
7322,UTP14A,0,0,0,0,0
7323,P4HB,0,0,0,0,0
7324,SERPINH1,0,0,0,0,0
7325,CLPX,0,0,0,0,0
7326,PFKL,0,0,0,0,0
7327,CHRNA3,0,0,0,0,0
7328,RABIF,0,0,0,0,0
7329,SEC11A,0,0,0,0,0
7330,DUSP8,0,0,0,0,0
7331,CD1D,0,0,0,0,0
7332,MICA,0,0,0,0,0
7333,H2AC20,0,0,0,0,0
7334,IFT27,0,0,0,0,0
7335,PPP2R3C,0,0,0,0,0
7336,ACSF2,0,0,0,0,0
7337,VDAC2,0,0,0,0,0
7338,EIF1AX,0,0,0,0,0
7339,TRAPPC3,0,0,0,0,0
7340,CD27,0,0,0,0,0
7341,SLC6A4,0,0,0,0,0
7342,NPVF,0,0,0,0,0
7343,AICDA,0,0,0,0,0
7344,PLA2G5,0,0,0,0,0
7345,BCL11B,0,0,0,0,0
7346,STK38L,0,0,0,0,0
7347,USP22,0,0,0,0,0
7348,DLAT,0,0,0,0,0
7349,CCT6B,0,0,0,0,0
7350,HOXB2,0,0,0,0,0
7351,FGFR1,0,1,0,0,0
7352,CXXC1,0,0,0,0,0
7353,AFF4,0,0,0,0,1
7354,SLC44A4,0,0,0,0,0
7355,DDX47,0,0,0,0,0
7356,NKTR,0,0,0,0,0
7357,EIF4EBP2,0,0,0,0,0
7358,CNTF,0,0,0,0,0
7359,GJA8,0,0,0,0,0
7360,MTX2,0,0,0,1,0
7361,APPBP2,0,0,0,0,0
7362,ERCC3,0,0,0,0,0
7363,GLUD1,0,0,0,0,0
7364,MRNIP,0,0,0,0,0
7365,CLPB,0,0,0,0,0
7366,RAC1,0,0,0,0,0
7367,EIF1AY,0,0,0,0,0
7368,FAAH,0,0,0,0,0
7369,CENPJ,0,0,0,0,0
7370,GSPT1,0,0,0,0,0
7371,RPS27,0,0,0,0,0
7372,PLXNB2,0,0,0,0,0
7373,SHMT2,0,0,0,0,0
7374,UBQLN2,0,0,0,0,0
7375,LIN7A,0,0,0,0,0
7376,CLEC2D,0,0,0,0,0
7377,THBD,0,1,0,0,0
7378,MYF5,0,0,0,0,0
7379,ZC3H3,0,0,0,0,0
7380,EPOR,0,0,1,0,0
7381,CDC42EP2,0,0,0,0,0
7382,YTHDF1,0,0,0,0,0
7383,CACNG3,0,0,0,0,0
7384,SPATA20,0,0,0,0,0
7385,DNAJB1,0,0,0,0,0
7386,KCNE4,0,0,0,0,0
7387,ENTPD8,0,0,0,0,0
7388,PDP1,0,0,0,0,0
7389,COL6A3,0,0,0,1,0
7390,SNRPD3,0,0,0,0,0
7391,HDAC9,0,0,0,1,0
7392,SCARA3,0,0,0,0,0
7393,RASIP1,0,0,0,0,0
7394,H4C1,0,0,0,0,0
7395,RACGAP1,0,0,0,0,0
7396,FURIN,0,0,0,0,0
7397,TM4SF19,0,0,0,0,0
7398,CYB5RL,0,0,0,0,0
7399,HCK,0,0,0,0,0
7400,MYL6B,0,0,0,0,0
7401,CXCL1,0,0,0,0,0
7402,DPT,1,0,0,0,0
7403,AADAC,0,0,0,0,0
7404,TUSC3,0,0,0,0,0
7405,MPST,0,0,0,0,0
7406,MAP3K10,0,0,0,0,0
7407,WASHC4,0,0,0,0,0
7408,WDR74,0,0,0,0,0
7409,IFIT1B,0,0,0,0,0
7410,PITPNM1,0,0,0,0,0
7411,CUL3,0,0,0,0,0
7412,UCMA,0,0,0,0,0
7413,TRPM4,0,0,0,0,1
7414,SMPD2,0,0,0,0,0
7415,MT-ND3,0,0,0,0,0
