Index1,Index2,Protein1,Protein2,score,InteractionType
3541,3416,CX3CL1,CCL7,870,Protein_Protein
3541,7302,CX3CL1,CD200,834,Protein_Protein
3541,2964,CX3CL1,CCR1,905,Protein_Protein
3541,8175,CX3CL1,CXCR3,990,Protein_Protein
3541,2395,CX3CL1,XCR1,850,Protein_Protein
3541,1915,CX3CL1,CCL2,831,Protein_Protein
3541,7909,CX3CL1,CCR8,846,Protein_Protein
3541,539,CX3CL1,CCL1,866,Protein_Protein
3541,4040,CX3CL1,CCL4,904,Protein_Protein
3541,5523,CX3CL1,GNG2,800,Protein_Protein
3541,5291,CX3CL1,CXCR2,915,Protein_Protein
3541,871,CX3CL1,CCR9,832,Protein_Protein
3541,4638,CX3CL1,CXCR5,787,Protein_Protein
3541,6128,CX3CL1,CXCL11,859,Protein_Protein
3541,5067,CX3CL1,CCR6,885,Protein_Protein
3541,6803,CX3CL1,IL4,780,Protein_Protein
3541,3188,CX3CL1,CXCL2,798,Protein_Protein
3541,4360,CX3CL1,CXCL9,926,Protein_Protein
3541,3768,CX3CL1,EGF,961,Protein_Protein
3541,8884,CX3CL1,IFNA2,825,Protein_Protein
3541,7910,CX3CL1,CXCL16,914,Protein_Protein
3541,7151,CX3CL1,CXCL10,948,Protein_Protein
3541,8559,CX3CL1,CCL22,878,Protein_Protein
3346,6864,TRAPPC6A,TRAPPC13,933,Protein_Protein
3346,7259,TRAPPC6A,TRAPPC2,999,Protein_Protein
3346,3324,TRAPPC6A,TRAPPC1,999,Protein_Protein
3346,1512,TRAPPC6A,RAB1A,921,Protein_Protein
3346,4823,TRAPPC6A,TRAPPC4,999,Protein_Protein
3346,7028,TRAPPC6A,RAB1B,817,Protein_Protein
3346,5688,TRAPPC6A,ENSP00000485615,860,Protein_Protein
3346,1602,TRAPPC6A,TRAPPC3L,937,Protein_Protein
3346,6068,TRAPPC6A,TRAPPC5,999,Protein_Protein
3346,1237,TRAPPC6A,TRAPPC8,998,Protein_Protein
3346,5724,TRAPPC6A,TRAPPC12,989,Protein_Protein
3346,5883,TRAPPC6A,TRAPPC10,992,Protein_Protein
3346,7786,TRAPPC6A,TRAPPC11,965,Protein_Protein
3346,8711,TRAPPC6A,TRAPPC2L,997,Protein_Protein
3346,488,TRAPPC6A,TRAPPC6B,928,Protein_Protein
3346,7841,TRAPPC6A,TRAPPC2B,968,Protein_Protein
3346,3389,TRAPPC6A,TRAPPC9,995,Protein_Protein
3346,7339,TRAPPC6A,TRAPPC3,999,Protein_Protein
7384,6655,SPATA20,TYMS,825,Protein_Protein
7384,2826,SPATA20,HMBS,806,Protein_Protein
1670,5687,TSR3,METTL6,850,Protein_Protein
1670,8699,TSR3,TSR1,827,Protein_Protein
1670,6781,TSR3,TSR2,905,Protein_Protein
3269,7321,OSBPL7,VAPA,759,Protein_Protein
5885,942,TFAP2D,TFAP2B,795,Protein_Protein
5885,7847,TFAP2D,TFAP2A,836,Protein_Protein
65,7697,CRY1,PRKAG3,918,Protein_Protein
65,5481,CRY1,PRH2,935,Protein_Protein
65,6107,CRY1,BTRC,871,Protein_Protein
65,271,CRY1,PRH1,940,Protein_Protein
65,4689,CRY1,NPAS2,999,Protein_Protein
65,660,CRY1,RORC,871,Protein_Protein
65,2778,CRY1,BHLHE40,969,Protein_Protein
65,8396,CRY1,NFIL3,945,Protein_Protein
65,371,CRY1,CRY2,999,Protein_Protein
65,206,CRY1,ABCC2,807,Protein_Protein
65,1781,CRY1,CLOCK,999,Protein_Protein
65,4076,CRY1,NR1D1,976,Protein_Protein
65,1056,CRY1,PRKAB2,923,Protein_Protein
65,8337,CRY1,TIMELESS,997,Protein_Protein
65,3682,CRY1,CSNK1D,993,Protein_Protein
65,5530,CRY1,PRKAG1,913,Protein_Protein
65,3761,CRY1,ARNTL,999,Protein_Protein
65,1159,CRY1,PRKAA1,923,Protein_Protein
65,5849,CRY1,FBXL3,999,Protein_Protein
65,5190,CRY1,ARNTL2,864,Protein_Protein
65,3863,CRY1,TPTEP2-CSNK1E,961,Protein_Protein
65,8632,CRY1,NR3C1,914,Protein_Protein
65,1961,CRY1,CSNK1E,999,Protein_Protein
65,2103,CRY1,RORB,922,Protein_Protein
65,7608,CRY1,PRKAG2,908,Protein_Protein
65,2386,CRY1,FOXO1,778,Protein_Protein
65,5332,CRY1,PER1,998,Protein_Protein
65,37,CRY1,PRKAB1,920,Protein_Protein
65,1074,CRY1,PER2,999,Protein_Protein
65,7250,CRY1,BHLHE41,978,Protein_Protein
65,5820,CRY1,RORA,935,Protein_Protein
65,6412,CRY1,PER3,999,Protein_Protein
65,3865,CRY1,PRKAA2,923,Protein_Protein
65,1251,CRY1,NR1D2,967,Protein_Protein
2321,2929,PGLYRP1,CTSG,762,Protein_Protein
2321,6915,PGLYRP1,HSPA4,963,Protein_Protein
2321,6216,PGLYRP1,TREM1,920,Protein_Protein
2321,4505,PGLYRP1,DEFA4,829,Protein_Protein
2321,2306,PGLYRP1,LTF,781,Protein_Protein
2321,3209,PGLYRP1,CAMP,844,Protein_Protein
6011,5124,STARD3NL,STARD3,942,Protein_Protein
6011,6708,STARD3NL,VAPB,854,Protein_Protein
6011,5785,STARD3NL,NPC2,861,Protein_Protein
6011,3465,STARD3NL,NPC1,757,Protein_Protein
6011,7321,STARD3NL,VAPA,933,Protein_Protein
6011,4541,STARD3NL,STAR,987,Protein_Protein
3271,8804,CAMK1G,CALML4,800,Protein_Protein
3271,3330,CAMK1G,NOS3,907,Protein_Protein
3271,3673,CAMK1G,KCNN2,769,Protein_Protein
3271,892,CAMK1G,CREB1,754,Protein_Protein
3271,6319,CAMK1G,CALM2,791,Protein_Protein
3271,5651,CAMK1G,CALM3,943,Protein_Protein
3271,725,CAMK1G,CALML5,837,Protein_Protein
3271,2200,CAMK1G,CALML6,809,Protein_Protein
3271,973,CAMK1G,CALML3,837,Protein_Protein
4013,6866,CD74,RPL30,980,Protein_Protein
4013,2835,CD74,RPS17,978,Protein_Protein
4013,3521,CD74,ROS1,776,Protein_Protein
4013,3830,CD74,EIF5A2,765,Protein_Protein
4013,1971,CD74,MRPL36,971,Protein_Protein
4013,5805,CD74,SEC61A1,869,Protein_Protein
4013,3885,CD74,HLA-DPB1,982,Protein_Protein
4013,5630,CD74,RSAD1,923,Protein_Protein
4013,925,CD74,POLR2C,877,Protein_Protein
4013,3365,CD74,RPL4,982,Protein_Protein
4013,7023,CD74,UTP6,781,Protein_Protein
4013,7604,CD74,POLR1C,877,Protein_Protein
4013,459,CD74,RPS4X,869,Protein_Protein
4013,7114,CD74,RPS7,980,Protein_Protein
4013,8537,CD74,RPLP1,940,Protein_Protein
4013,8018,CD74,HLA-DQB1,997,Protein_Protein
4013,455,CD74,HLA-F,845,Protein_Protein
4013,5737,CD74,RPS5,981,Protein_Protein
4013,4051,CD74,HLA-DOA,966,Protein_Protein
4013,5803,CD74,POLR2B,770,Protein_Protein
4013,1851,CD74,RPL26L1,937,Protein_Protein
4013,2119,CD74,DCAF13,785,Protein_Protein
4013,699,CD74,MRPL33,967,Protein_Protein
4013,8187,CD74,NOP56,804,Protein_Protein
4013,3944,CD74,RPS28,980,Protein_Protein
4013,4094,CD74,RPS25,978,Protein_Protein
4013,5482,CD74,MED1,937,Protein_Protein
4013,4097,CD74,HEATR1,791,Protein_Protein
4013,7097,CD74,CXCR4,994,Protein_Protein
4013,2963,CD74,CD44,999,Protein_Protein
4013,5583,CD74,UTP4,788,Protein_Protein
4013,460,CD74,RPL10A,935,Protein_Protein
4013,7300,CD74,HLA-DQA2,992,Protein_Protein
4013,3881,CD74,MRPL12,971,Protein_Protein
4013,1736,CD74,MRPL21,969,Protein_Protein
4013,67,CD74,RPL8,980,Protein_Protein
4013,577,CD74,TEX48,805,Protein_Protein
4013,7707,CD74,RPS20,981,Protein_Protein
4013,4622,CD74,MRPS9,957,Protein_Protein
4013,2999,CD74,CTSS,981,Protein_Protein
4013,8523,CD74,RPL23A,981,Protein_Protein
4013,6484,CD74,RPL17,935,Protein_Protein
4013,172,CD74,HLA-DQB2,966,Protein_Protein
4013,1178,CD74,RPS8,979,Protein_Protein
4013,8650,CD74,PDF,763,Protein_Protein
4013,7669,CD74,MRPL17,971,Protein_Protein
4013,4041,CD74,RPL22L1,904,Protein_Protein
4013,2471,CD74,RPS15,981,Protein_Protein
4013,4413,CD74,RPS2,981,Protein_Protein
4013,7787,CD74,CCDC105,845,Protein_Protein
4013,1489,CD74,EIF1B,810,Protein_Protein
4013,8580,CD74,RPL24,975,Protein_Protein
4013,8526,CD74,RPS10-NUDT3,935,Protein_Protein
4013,1922,CD74,RPL37A,972,Protein_Protein
4013,961,CD74,MRPS6,969,Protein_Protein
4013,6985,CD74,UBA52,973,Protein_Protein
4013,3594,CD74,RPS6,978,Protein_Protein
4013,7186,CD74,RPL26,937,Protein_Protein
4013,2716,CD74,WDR75,766,Protein_Protein
4013,1839,CD74,UTP15,779,Protein_Protein
4013,7864,CD74,EIF5,840,Protein_Protein
4013,6523,CD74,NSA2,805,Protein_Protein
4013,6823,CD74,LGMN,932,Protein_Protein
4013,8133,CD74,H3BNC9_HUMAN,895,Protein_Protein
4013,3074,CD74,TUFM,972,Protein_Protein
4013,3063,CD74,RPS24,981,Protein_Protein
4013,1698,CD74,RPL11,981,Protein_Protein
4013,3704,CD74,RPS27L,934,Protein_Protein
4013,2798,CD74,MRPS12,888,Protein_Protein
4013,8334,CD74,MRPL11,774,Protein_Protein
4013,22,CD74,RPS21,979,Protein_Protein
4013,5299,CD74,RPL9,980,Protein_Protein
4013,7750,CD74,RPL18,977,Protein_Protein
4013,2191,CD74,HLA-DMA,994,Protein_Protein
4013,8378,CD74,RPL7,936,Protein_Protein
4013,5713,CD74,IMP3,938,Protein_Protein
4013,536,CD74,NOC4L,812,Protein_Protein
4013,3398,CD74,NOP58,798,Protein_Protein
4013,516,CD74,MRPL32,968,Protein_Protein
4013,5234,CD74,RPL13,976,Protein_Protein
4013,6454,CD74,MIF,999,Protein_Protein
4013,904,CD74,RPL6,980,Protein_Protein
4013,8399,CD74,MRPL2,836,Protein_Protein
4013,2570,CD74,AKNAD1,905,Protein_Protein
4013,2795,CD74,MRPL4,835,Protein_Protein
4013,476,CD74,MRPL13,847,Protein_Protein
4013,7863,CD74,RPL36,981,Protein_Protein
4013,7183,CD74,RPL27A,978,Protein_Protein
4013,7436,CD74,HLA-DQA1,994,Protein_Protein
4013,5072,CD74,RPS10,935,Protein_Protein
4013,6047,CD74,MRTO4,888,Protein_Protein
4013,3417,CD74,RPS4Y2,861,Protein_Protein
4013,2867,CD74,HLA-DRB1,995,Protein_Protein
4013,5768,CD74,RPL7A,974,Protein_Protein
4013,8448,CD74,RPL23,981,Protein_Protein
4013,2915,CD74,RPL7L1,932,Protein_Protein
4013,3960,CD74,RPS19,985,Protein_Protein
4013,6435,CD74,CXorf66,934,Protein_Protein
4013,7021,CD74,POLR1A,802,Protein_Protein
4013,1016,CD74,MRPS16,970,Protein_Protein
4013,7833,CD74,RACK1,976,Protein_Protein
4013,5475,CD74,RPL15,977,Protein_Protein
4013,2710,CD74,MRPL49,769,Protein_Protein
4013,8181,CD74,RPL35,980,Protein_Protein
4013,4528,CD74,RPSA,981,Protein_Protein
4013,2067,CD74,RPS12,979,Protein_Protein
4013,7522,CD74,RPL19,978,Protein_Protein
4013,6464,CD74,RPS16,981,Protein_Protein
4013,5112,CD74,WDR31,888,Protein_Protein
4013,829,CD74,RPL5,982,Protein_Protein
4013,8375,CD74,RPL34,979,Protein_Protein
4013,8203,CD74,RSL1D1,771,Protein_Protein
4013,4752,CD74,RPS18,982,Protein_Protein
4013,3173,CD74,SIL1,774,Protein_Protein
4013,908,CD74,BYSL,837,Protein_Protein
4013,4574,CD74,RPL10,930,Protein_Protein
4013,6248,CD74,NGDN,790,Protein_Protein
4013,1173,CD74,ATP5F1C,839,Protein_Protein
4013,1505,CD74,MRPL3,836,Protein_Protein
4013,3530,CD74,WDR46,775,Protein_Protein
4013,3590,CD74,POLR2F,850,Protein_Protein
4013,823,CD74,SERBP1,832,Protein_Protein
4013,5291,CD74,CXCR2,994,Protein_Protein
4013,5228,CD74,KRR1,844,Protein_Protein
4013,3659,CD74,MRRF,894,Protein_Protein
4013,5734,CD74,RPL12,977,Protein_Protein
4013,5647,CD74,CTSB,954,Protein_Protein
4013,1047,CD74,EFTUD2,806,Protein_Protein
4013,1352,CD74,SNU13,872,Protein_Protein
4013,6416,CD74,RPLP2,935,Protein_Protein
4013,941,CD74,POLR3B,778,Protein_Protein
4013,6073,CD74,RPS15A,853,Protein_Protein
4013,5870,CD74,RCL1,781,Protein_Protein
4013,5316,CD74,PPP1R26,773,Protein_Protein
4013,963,CD74,RRP7A,778,Protein_Protein
4013,7811,CD74,IFI35,940,Protein_Protein
4013,8372,CD74,MRPS5,888,Protein_Protein
4013,8701,CD74,RPS9,982,Protein_Protein
4013,5277,CD74,HMGN4,817,Protein_Protein
4013,755,CD74,ATP5F1A,865,Protein_Protein
4013,1073,CD74,MRPS35,827,Protein_Protein
4013,7139,CD74,ARL6IP1,853,Protein_Protein
4013,1410,CD74,RPL38,981,Protein_Protein
4013,7951,CD74,EIF1,838,Protein_Protein
4013,3740,CD74,RPL39,931,Protein_Protein
4013,3730,CD74,RPL13A,943,Protein_Protein
4013,2725,CD74,RPL10L,930,Protein_Protein
4013,7535,CD74,RPL17-C18orf32,935,Protein_Protein
4013,7060,CD74,EPRS1,845,Protein_Protein
4013,8266,CD74,APP,985,Protein_Protein
4013,8139,CD74,MRPL1,834,Protein_Protein
4013,656,CD74,RPS23,979,Protein_Protein
4013,553,CD74,UTP3,785,Protein_Protein
4013,76,CD74,RSRC1,927,Protein_Protein
4013,6313,CD74,MRPL20,959,Protein_Protein
4013,6230,CD74,RPL36A-HNRNPH2,837,Protein_Protein
4013,3767,CD74,RRP9,790,Protein_Protein
4013,6061,CD74,DAP3,793,Protein_Protein
4013,5899,CD74,HLA-DMB,982,Protein_Protein
4013,1616,CD74,NPSR1,852,Protein_Protein
4013,5133,CD74,MRPL41,817,Protein_Protein
4013,6136,CD74,FAU,997,Protein_Protein
4013,6633,CD74,PDCD11,967,Protein_Protein
4013,4880,CD74,BMS1,834,Protein_Protein
4013,909,CD74,RPL36A,839,Protein_Protein
4013,4425,CD74,RPL22,905,Protein_Protein
4013,627,CD74,MRPL40,792,Protein_Protein
4013,850,CD74,RPL29,979,Protein_Protein
4013,3350,CD74,RPL27,979,Protein_Protein
4013,2851,CD74,GCN1,787,Protein_Protein
4013,4244,CD74,POLR1B,780,Protein_Protein
4013,2612,CD74,TPT1,851,Protein_Protein
4013,3718,CD74,RPLP0,983,Protein_Protein
4013,1732,CD74,DNTTIP2,781,Protein_Protein
4013,6891,CD74,RPL32,979,Protein_Protein
4013,7253,CD74,MRPL22,836,Protein_Protein
4013,3306,CD74,HDDC3,769,Protein_Protein
4013,4630,CD74,EFL1,806,Protein_Protein
4013,7367,CD74,EIF1AY,942,Protein_Protein
4013,5151,CD74,TBL3,781,Protein_Protein
4013,4815,CD74,MTIF2,842,Protein_Protein
4013,4646,CD74,WDR36,778,Protein_Protein
4013,3113,CD74,RPS27A,974,Protein_Protein
4013,797,CD74,UTP20,792,Protein_Protein
4013,5061,CD74,HLA-DOB,975,Protein_Protein
4013,7195,CD74,MRPL16,776,Protein_Protein
4013,6725,CD74,EIF5A,766,Protein_Protein
4013,4907,CD74,RPS3A,980,Protein_Protein
4013,2665,CD74,HLA-DRB5,986,Protein_Protein
4013,696,CD74,SMKR1,773,Protein_Protein
4013,7880,CD74,CTSL,993,Protein_Protein
4013,1669,CD74,RPS13,980,Protein_Protein
4013,3675,CD74,CUL7,879,Protein_Protein
4013,2185,CD74,MRPL24,836,Protein_Protein
4013,3266,CD74,UTP11,766,Protein_Protein
4013,323,CD74,HLA-E,764,Protein_Protein
4013,5196,CD74,MRPS2,773,Protein_Protein
4013,2520,CD74,RPS3,983,Protein_Protein
4013,18,CD74,B2M,808,Protein_Protein
4013,2439,CD74,RPL3L,934,Protein_Protein
4013,7595,CD74,HLA-DPA1,993,Protein_Protein
4013,889,CD74,POLR3A,808,Protein_Protein
4013,4385,CD74,RPS4Y1,864,Protein_Protein
4013,8144,CD74,H3BN98_HUMAN,853,Protein_Protein
4013,2573,CD74,RIOK2,768,Protein_Protein
4013,3978,CD74,HLA-B,800,Protein_Protein
4013,5014,CD74,HLA-C,815,Protein_Protein
4013,7364,CD74,MRNIP,909,Protein_Protein
4013,1035,CD74,RPS11,981,Protein_Protein
4013,5499,CD74,COPG2,838,Protein_Protein
4013,139,CD74,HSPBP1,774,Protein_Protein
4013,2933,CD74,MRPL34,772,Protein_Protein
4013,2140,CD74,AK6,801,Protein_Protein
4013,7819,CD74,RPL28,977,Protein_Protein
4013,7371,CD74,RPS27,937,Protein_Protein
4013,3225,CD74,DOCK4,909,Protein_Protein
4013,2659,CD74,EIF2S2,800,Protein_Protein
4013,8645,CD74,EIF5B,908,Protein_Protein
4013,1236,CD74,LTV1,795,Protein_Protein
4013,7484,CD74,MPHOSPH10,829,Protein_Protein
4013,5874,CD74,MRPL9,968,Protein_Protein
4013,1134,CD74,RPL3,937,Protein_Protein
4013,681,CD74,WDR43,799,Protein_Protein
4013,1180,CD74,CIITA,833,Protein_Protein
4013,1611,CD74,NOL6,792,Protein_Protein
4013,5383,CD74,RPL31,978,Protein_Protein
4013,8619,CD74,FLT3LG,947,Protein_Protein
4013,6232,CD74,RPL37,975,Protein_Protein
4013,8243,CD74,MRPL27,951,Protein_Protein
4013,4864,CD74,NOL10,781,Protein_Protein
4013,5200,CD74,ABCE1,761,Protein_Protein
4013,2717,CD74,RPL35A,975,Protein_Protein
4013,6278,CD74,MRPS10,888,Protein_Protein
4013,7508,CD74,MRPL58,816,Protein_Protein
4013,6793,CD74,MRPL19,969,Protein_Protein
4013,8258,CD74,RPS26,980,Protein_Protein
4013,7918,CD74,HLA-A,807,Protein_Protein
4013,7646,CD74,MRPL43,772,Protein_Protein
4013,5699,CD74,RPL18A,973,Protein_Protein
4013,8473,CD74,FCF1,789,Protein_Protein
4013,7338,CD74,EIF1AX,934,Protein_Protein
4013,249,CD74,GFM1,806,Protein_Protein
4013,7552,CD74,NOP14,785,Protein_Protein
4013,7439,CD74,EMG1,788,Protein_Protein
4013,3580,CD74,EEF2,945,Protein_Protein
4013,3056,CD74,EIF5AL1,765,Protein_Protein
4013,8413,CD74,UTP18,796,Protein_Protein
4013,5313,CD74,HLA-DRA,999,Protein_Protein
4013,1976,CD74,AATF,834,Protein_Protein
4013,3965,CD74,WDR3,824,Protein_Protein
4013,6878,CD74,HMGN2,817,Protein_Protein
4013,2420,CD74,IMP4,771,Protein_Protein
4013,1022,CD74,RPL21,979,Protein_Protein
4013,3413,CD74,NAT10,794,Protein_Protein
4013,119,CD74,RPL39L,931,Protein_Protein
4013,1315,CD74,RPL14,981,Protein_Protein
4013,1590,CD74,EIF2S1,868,Protein_Protein
4013,8706,CD74,MRPL46,821,Protein_Protein
4013,4132,CD74,MRPL47,767,Protein_Protein
4013,4651,CD74,SEC61A2,853,Protein_Protein
4013,6099,CD74,MRPS14,835,Protein_Protein
4013,5257,CD74,DDT,965,Protein_Protein
4013,7827,CD74,RPL36AL,838,Protein_Protein
4013,4480,CD74,FANCE,931,Protein_Protein
4013,5552,CD74,MRPS7,845,Protein_Protein
4013,2320,CD74,MRPS15,827,Protein_Protein
4013,3720,CD74,RPS29,980,Protein_Protein
4013,2886,CD74,HMGN1,817,Protein_Protein
8563,1827,CPA1,CELA2B,817,Protein_Protein
8563,689,CPA1,CPA2,938,Protein_Protein
8563,2124,CPA1,PPY,769,Protein_Protein
8563,2926,CPA1,CTRC,933,Protein_Protein
8563,4275,CPA1,CELA2A,896,Protein_Protein
8563,7668,CPA1,CLPS,838,Protein_Protein
8563,6114,CPA1,PNLIP,899,Protein_Protein
8563,244,CPA1,PRSS1,855,Protein_Protein
8563,5742,CPA1,PNLIPRP1,777,Protein_Protein
8563,1939,CPA1,CEL,956,Protein_Protein
8563,730,CPA1,CTRB1,973,Protein_Protein
8563,4524,CPA1,CTRB2,939,Protein_Protein
8563,668,CPA1,CPB1,969,Protein_Protein
8563,5551,CPA1,CPA3,922,Protein_Protein
8563,336,CPA1,CELA3A,989,Protein_Protein
8563,7313,CPA1,CELA3B,973,Protein_Protein
8563,4662,CPA1,CTRL,946,Protein_Protein
2730,2958,SYPL1,VAMP2,821,Protein_Protein
6687,882,RANBP9,WDR26,996,Protein_Protein
6687,5938,RANBP9,DDX4,910,Protein_Protein
6687,2066,RANBP9,GID4,990,Protein_Protein
6687,6719,RANBP9,MPHOSPH8,943,Protein_Protein
6687,4532,RANBP9,GID8,995,Protein_Protein
6687,5634,RANBP9,RMND5B,794,Protein_Protein
6687,5606,RANBP9,YPEL5,949,Protein_Protein
6687,7201,RANBP9,AXL,875,Protein_Protein
6687,6069,RANBP9,MAEA,952,Protein_Protein
6687,6759,RANBP9,RANBP10,997,Protein_Protein
6687,5503,RANBP9,RMND5A,997,Protein_Protein
6687,3615,RANBP9,ARMC8,993,Protein_Protein
6687,4601,RANBP9,SOS1,817,Protein_Protein
6687,2297,RANBP9,MKLN1,998,Protein_Protein
6687,3663,RANBP9,L1CAM,962,Protein_Protein
1969,2123,CD4,FAS,840,Protein_Protein
1969,7469,CD4,LCK,999,Protein_Protein
1969,212,CD4,IL21R,781,Protein_Protein
1969,5899,CD4,HLA-DMB,941,Protein_Protein
1969,5504,CD4,KLRC1,839,Protein_Protein
1969,5689,CD4,IL5,930,Protein_Protein
1969,3901,CD4,STAT4,832,Protein_Protein
1969,912,CD4,PDCD1LG2,945,Protein_Protein
1969,1080,CD4,SKP1,950,Protein_Protein
1969,1381,CD4,IFNB1,845,Protein_Protein
1969,6957,CD4,CLEC7A,779,Protein_Protein
1969,6108,CD4,LCP2,891,Protein_Protein
1969,6305,CD4,IDO2,826,Protein_Protein
1969,3547,CD4,SELE,756,Protein_Protein
1969,1599,CD4,AKT1,839,Protein_Protein
1969,8303,CD4,FCGR2B,842,Protein_Protein
1969,321,CD4,ENPEP,994,Protein_Protein
1969,5578,CD4,PTPN11,783,Protein_Protein
1969,535,CD4,B3GAT1,796,Protein_Protein
1969,2665,CD4,HLA-DRB5,945,Protein_Protein
1969,775,CD4,CD2,996,Protein_Protein
1969,3180,CD4,TFRC,880,Protein_Protein
1969,5061,CD4,HLA-DOB,938,Protein_Protein
1969,8623,CD4,CXCL12,825,Protein_Protein
1969,5460,CD4,PRF1,940,Protein_Protein
1969,6640,CD4,TNFRSF1A,797,Protein_Protein
1969,6021,CD4,TLR9,868,Protein_Protein
1969,3034,CD4,CD276,877,Protein_Protein
1969,6360,CD4,PIP,877,Protein_Protein
1969,7595,CD4,HLA-DPA1,977,Protein_Protein
1969,2857,CD4,CD19,936,Protein_Protein
1969,18,CD4,B2M,755,Protein_Protein
1969,323,CD4,HLA-E,785,Protein_Protein
1969,8021,CD4,CCR5,999,Protein_Protein
1969,2229,CD4,IL10,976,Protein_Protein
1969,1161,CD4,CXCL8,861,Protein_Protein
1969,2413,CD4,CD274,938,Protein_Protein
1969,669,CD4,CD34,886,Protein_Protein
1969,2626,CD4,CD33,869,Protein_Protein
1969,6750,CD4,BCL6,799,Protein_Protein
1969,5832,CD4,FCGR3A,964,Protein_Protein
1969,838,CD4,IFNG,991,Protein_Protein
1969,785,CD4,CSF2,880,Protein_Protein
1969,5653,CD4,CCR7,947,Protein_Protein
1969,5880,CD4,CCL19,888,Protein_Protein
1969,538,CD4,CCL21,881,Protein_Protein
1969,6910,CD4,CR2,798,Protein_Protein
1969,7721,CD4,CD22,836,Protein_Protein
1969,3272,CD4,TNFRSF18,871,Protein_Protein
1969,8636,CD4,CD163,806,Protein_Protein
1969,181,CD4,CCL5,887,Protein_Protein
1969,6479,CD4,IGLL5,885,Protein_Protein
1969,1488,CD4,CD80,958,Protein_Protein
1969,3809,CD4,LAMP1,775,Protein_Protein
1969,4792,CD4,CD8A,999,Protein_Protein
1969,7690,CD4,MADCAM1,801,Protein_Protein
1969,4589,CD4,ERVW-1,996,Protein_Protein
1969,3320,CD4,CCND1,781,Protein_Protein
1969,1208,CD4,GOLPH3,905,Protein_Protein
1969,8468,CD4,FYN,980,Protein_Protein
1969,3537,CD4,CXCL13,818,Protein_Protein
1969,549,CD4,CD1C,889,Protein_Protein
1969,4,CD4,TNFRSF10A,832,Protein_Protein
1969,4594,CD4,GAD2,784,Protein_Protein
1969,8495,CD4,SCD5,804,Protein_Protein
1969,1310,CD4,ITK,887,Protein_Protein
1969,4204,CD4,STAT5B,833,Protein_Protein
1969,995,CD4,CD247,989,Protein_Protein
1969,4468,CD4,ALB,817,Protein_Protein
1969,325,CD4,CD38,932,Protein_Protein
1969,6824,CD4,ENO1,752,Protein_Protein
1969,617,CD4,CD3G,985,Protein_Protein
1969,3626,CD4,CD40,924,Protein_Protein
1969,8613,CD4,FBXW11,903,Protein_Protein
1969,5962,CD4,ACE2,788,Protein_Protein
1969,3492,CD4,KLRK1,780,Protein_Protein
1969,7918,CD4,HLA-A,864,Protein_Protein
1969,2157,CD4,MTUS2,803,Protein_Protein
1969,2686,CD4,GZMB,936,Protein_Protein
1969,7798,CD4,ITIH4,999,Protein_Protein
1969,5313,CD4,HLA-DRA,997,Protein_Protein
1969,6185,CD4,DPP4,774,Protein_Protein
1969,3585,CD4,CCRL2,878,Protein_Protein
1969,3947,CD4,ITGAL,859,Protein_Protein
1969,2861,CD4,BST2,788,Protein_Protein
1969,2063,CD4,CRP,790,Protein_Protein
1969,6669,CD4,TNFRSF4,872,Protein_Protein
1969,2179,CD4,FASLG,868,Protein_Protein
1969,3985,CD4,STAT6,862,Protein_Protein
1969,968,CD4,IL22,913,Protein_Protein
1969,62,CD4,IL2RA,936,Protein_Protein
1969,2446,CD4,TLR8,754,Protein_Protein
1969,660,CD4,RORC,801,Protein_Protein
1969,4888,CD4,CD28,971,Protein_Protein
1969,1951,CD4,ANXA5,807,Protein_Protein
1969,4553,CD4,IL7R,960,Protein_Protein
1969,5014,CD4,HLA-C,857,Protein_Protein
1969,3978,CD4,HLA-B,890,Protein_Protein
1969,7331,CD4,CD1D,911,Protein_Protein
1969,333,CD4,IFNA1,887,Protein_Protein
1969,6678,CD4,HAVCR2,833,Protein_Protein
1969,4231,CD4,KIT,778,Protein_Protein
1969,2488,CD4,IL2RG,884,Protein_Protein
1969,5680,CD4,ENTPD1,774,Protein_Protein
1969,4358,CD4,IL23R,804,Protein_Protein
1969,2921,CD4,IL17RA,779,Protein_Protein
1969,6107,CD4,BTRC,947,Protein_Protein
1969,7758,CD4,CD82,968,Protein_Protein
1969,6459,CD4,TLR3,786,Protein_Protein
1969,1290,CD4,CD6,811,Protein_Protein
1969,1874,CD4,MRC1,757,Protein_Protein
1969,6653,CD4,TIGIT,757,Protein_Protein
1969,8573,CD4,FCGR3B,959,Protein_Protein
1969,4783,CD4,KLRG1,755,Protein_Protein
1969,2389,CD4,TLR4,902,Protein_Protein
1969,6244,CD4,FCGR1A,902,Protein_Protein
1969,3744,CD4,LAG3,914,Protein_Protein
1969,1782,CD4,CD8B2,921,Protein_Protein
1969,1323,CD4,CSF1R,755,Protein_Protein
1969,1185,CD4,AOC3,877,Protein_Protein
1969,6648,CD4,CD1A,793,Protein_Protein
1969,6265,CD4,PTPRC,981,Protein_Protein
1969,2537,CD4,MYD88,850,Protein_Protein
1969,6901,CD4,NCAM1,883,Protein_Protein
1969,8565,CD4,CD1E,793,Protein_Protein
1969,5434,CD4,ICOS,929,Protein_Protein
1969,7602,CD4,RAG1,898,Protein_Protein
1969,2394,CD4,ITGAX,949,Protein_Protein
