Index1,Index2,Protein1,Protein2,Score,InteractionType
7908,1621,DVL2,VANGL2,994,Protein_Protein
7908,4076,DVL2,INVS,942,Protein_Protein
7908,1682,DVL2,WNT11,880,Protein_Protein
7908,1055,DVL2,ADAR,750,Protein_Protein
7908,3589,DVL2,DAAM2,936,Protein_Protein
7908,5061,DVL2,FZD9,927,Protein_Protein
7908,740,DVL2,APC2,908,Protein_Protein
7908,5144,DVL2,WNT4,747,Protein_Protein
7908,638,DVL2,SMURF1,737,Protein_Protein
7908,606,DVL2,LRP5,880,Protein_Protein
7908,3963,DVL2,WNT5B,746,Protein_Protein
7908,7010,DVL2,RNF43,796,Protein_Protein
9593,8480,RPAP3,TTI2,762,Protein_Protein
9593,1246,RPAP3,PDRG1,987,Protein_Protein
9593,8655,RPAP3,TELO2,749,Protein_Protein
9593,5199,RPAP3,STIP1,709,Protein_Protein
9593,2040,RPAP3,RUVBL1,999,Protein_Protein
9593,9715,RPAP3,PIH1D1,999,Protein_Protein
9593,8738,RPAP3,POLR3A,882,Protein_Protein
9593,1791,RPAP3,ASDURF,725,Protein_Protein
9593,6821,RPAP3,PIH1D3,721,Protein_Protein
9593,2331,RPAP3,POLR1D,732,Protein_Protein
9593,6720,RPAP3,PTGES3,876,Protein_Protein
9593,4363,RPAP3,MED17,774,Protein_Protein
9593,810,RPAP3,GPN1,935,Protein_Protein
9593,4517,RPAP3,RPAP2,963,Protein_Protein
9593,3967,RPAP3,ASB7,778,Protein_Protein
9593,2347,RPAP3,PPP1CC,868,Protein_Protein
9593,6056,RPAP3,POLR3B,823,Protein_Protein
9593,6178,RPAP3,EFTUD2,762,Protein_Protein
9593,6872,RPAP3,URI1,977,Protein_Protein
9593,5550,RPAP3,HSPA8,778,Protein_Protein
9593,5630,RPAP3,INTS3,811,Protein_Protein
9593,3460,RPAP3,POLR1A,823,Protein_Protein
9593,9697,RPAP3,POLR2J,936,Protein_Protein
9593,4903,RPAP3,POLR2F,701,Protein_Protein
9593,5842,RPAP3,HSP90AA1,990,Protein_Protein
9593,6687,RPAP3,TTI1,766,Protein_Protein
9593,8460,RPAP3,CDC37,772,Protein_Protein
9593,5787,RPAP3,RUVBL2,999,Protein_Protein
9593,7830,RPAP3,TARBP2,904,Protein_Protein
9593,3383,RPAP3,HSP90AB1,992,Protein_Protein
9593,5255,RPAP3,HSPA4,750,Protein_Protein
9593,4699,RPAP3,PPP1CA,850,Protein_Protein
9593,1229,RPAP3,PIH1D2,902,Protein_Protein
9593,2854,RPAP3,NOP58,705,Protein_Protein
9593,621,RPAP3,POLR3E,749,Protein_Protein
9593,9019,RPAP3,WDR92,995,Protein_Protein
9593,8038,RPAP3,TSC1,706,Protein_Protein
9593,672,RPAP3,DNAAF2,782,Protein_Protein
9593,4714,RPAP3,GPN3,719,Protein_Protein
9593,833,RPAP3,ZNHIT2,711,Protein_Protein
9593,9311,RPAP3,UXT,989,Protein_Protein
9593,6810,RPAP3,PFDN2,986,Protein_Protein
9593,7149,RPAP3,PFDN6,996,Protein_Protein
9593,7554,RPAP3,RPAP1,931,Protein_Protein
9593,3478,RPAP3,POLR2E,988,Protein_Protein
9593,9054,RPAP3,POLR2B,817,Protein_Protein
9593,9467,RPAP3,POLR2L,748,Protein_Protein
9593,3701,RPAP3,POLR1C,831,Protein_Protein
6169,3068,SKAP2,SIRPA,768,Protein_Protein
6169,405,SKAP2,LCP2,851,Protein_Protein
6169,3884,SKAP2,FYB1,981,Protein_Protein
6169,1112,SKAP2,LCK,767,Protein_Protein
6169,2770,SKAP2,ITGA5,900,Protein_Protein
6169,2745,SKAP2,ITGA4,901,Protein_Protein
6169,1750,SKAP2,ITGB1,914,Protein_Protein
6169,1935,SKAP2,FYN,896,Protein_Protein
6169,4153,SKAP2,PRAM1,829,Protein_Protein
6169,3011,SKAP2,LYN,781,Protein_Protein
4931,3141,HOXA11,PAX2,763,Protein_Protein
4931,1762,HOXA11,HOXA10,866,Protein_Protein
4931,9092,HOXA11,HOXA13,757,Protein_Protein
4931,8234,HOXA11,FOXO1,853,Protein_Protein
4931,8350,HOXA11,PBX1,703,Protein_Protein
5016,8555,CX3CL1,CCL13,749,Protein_Protein
5016,4193,CX3CL1,ADAM17,769,Protein_Protein
5016,8501,CX3CL1,CCL25,768,Protein_Protein
5016,6524,CX3CL1,CCL11,992,Protein_Protein
5016,8747,CX3CL1,CXCL12,893,Protein_Protein
5016,3352,CX3CL1,CXCL8,845,Protein_Protein
5016,8208,CX3CL1,IL10,815,Protein_Protein
5016,6152,CX3CL1,CCR5,977,Protein_Protein
5016,7077,CX3CL1,CCL19,801,Protein_Protein
5016,7968,CX3CL1,CCR7,915,Protein_Protein
5016,8856,CX3CL1,CSF2,953,Protein_Protein
5016,4118,CX3CL1,IFNG,923,Protein_Protein
5016,1685,CX3CL1,CCL21,931,Protein_Protein
5016,8416,CX3CL1,CXCL1,939,Protein_Protein
5016,8858,CX3CL1,CCL5,971,Protein_Protein
5016,1601,CX3CL1,CSF3,942,Protein_Protein
5016,2450,CX3CL1,CD8A,704,Protein_Protein
5016,2681,CX3CL1,CXCL13,860,Protein_Protein
5016,3534,CX3CL1,FGF13,968,Protein_Protein
5016,1606,CX3CL1,GNA11,807,Protein_Protein
5016,9580,CX3CL1,CCL26,730,Protein_Protein
5016,4581,CX3CL1,CCL17,856,Protein_Protein
5016,9403,CX3CL1,GNAI1,800,Protein_Protein
5016,4175,CX3CL1,CXCL3,795,Protein_Protein
5016,6583,CX3CL1,FGF2,971,Protein_Protein
5016,2824,CX3CL1,TGFA,710,Protein_Protein
5016,4001,CX3CL1,CCL20,920,Protein_Protein
5016,5878,CX3CL1,GNB1,800,Protein_Protein
5016,7260,CX3CL1,ADAM10,823,Protein_Protein
5016,1625,CX3CL1,FLT3LG,889,Protein_Protein
5016,8914,CX3CL1,CSF1R,711,Protein_Protein
5016,9146,CX3CL1,CCL27,756,Protein_Protein
5016,3200,CX3CL1,CXCR4,995,Protein_Protein
5016,7852,CX3CL1,CD40LG,718,Protein_Protein
5016,3479,CX3CL1,CXCL5,801,Protein_Protein
5016,1670,CX3CL1,IL1B,839,Protein_Protein
5016,300,CX3CL1,TNF,814,Protein_Protein
5016,9328,CX3CL1,CCR10,785,Protein_Protein
5016,3904,CX3CL1,CXCR1,994,Protein_Protein
5016,3819,CX3CL1,CX3CR1,999,Protein_Protein
5016,8288,CX3CL1,IL7,702,Protein_Protein
5016,3861,CX3CL1,CXCR6,939,Protein_Protein
5016,3990,CX3CL1,CCR3,930,Protein_Protein
5016,4598,CX3CL1,CD200R1,971,Protein_Protein
5016,5981,CX3CL1,CCR2,997,Protein_Protein
5016,7096,CX3CL1,IL1A,829,Protein_Protein
5016,3694,CX3CL1,CCL7,870,Protein_Protein
5016,1951,CX3CL1,CD200,834,Protein_Protein
5016,8786,CX3CL1,CCR1,905,Protein_Protein
5016,1113,CX3CL1,IL2,743,Protein_Protein
5016,3281,CX3CL1,CXCR3,990,Protein_Protein
5016,6456,CX3CL1,ICAM1,725,Protein_Protein
5016,420,CX3CL1,XCR1,850,Protein_Protein
5016,7751,CX3CL1,PF4,713,Protein_Protein
5016,8886,CX3CL1,CCL3,733,Protein_Protein
5016,7299,CX3CL1,CCL2,831,Protein_Protein
5016,3754,CX3CL1,ITGAM,729,Protein_Protein
5016,8093,CX3CL1,CCR8,846,Protein_Protein
5016,8333,CX3CL1,CXCL6,737,Protein_Protein
5016,9157,CX3CL1,CCL1,866,Protein_Protein
5016,8183,CX3CL1,CCL4,904,Protein_Protein
5016,6700,CX3CL1,GNG2,800,Protein_Protein
5016,326,CX3CL1,CXCR2,915,Protein_Protein
5016,3039,CX3CL1,CCR9,832,Protein_Protein
5016,6964,CX3CL1,CXCR5,787,Protein_Protein
5016,2661,CX3CL1,CXCL11,859,Protein_Protein
5016,9111,CX3CL1,CCR6,885,Protein_Protein
5016,560,CX3CL1,IL4,780,Protein_Protein
5016,9366,CX3CL1,IL6,735,Protein_Protein
5016,4237,CX3CL1,CXCL2,798,Protein_Protein
5016,4489,CX3CL1,CXCL9,926,Protein_Protein
5016,2895,CX3CL1,EGF,961,Protein_Protein
5016,6984,CX3CL1,IFNA2,825,Protein_Protein
5016,7045,CX3CL1,CXCL16,914,Protein_Protein
5016,9682,CX3CL1,CXCL10,948,Protein_Protein
5016,5370,CX3CL1,CCL22,878,Protein_Protein
5451,9116,TRAPPC6A,TRAPPC13,933,Protein_Protein
5451,1666,TRAPPC6A,TRAPPC2,999,Protein_Protein
5451,5330,TRAPPC6A,TRAPPC1,999,Protein_Protein
5451,7438,TRAPPC6A,RAB1A,921,Protein_Protein
5451,9641,TRAPPC6A,TRAPPC4,999,Protein_Protein
5451,7293,TRAPPC6A,RAB1B,817,Protein_Protein
5451,8477,TRAPPC6A,ENSP00000485615,860,Protein_Protein
5451,7613,TRAPPC6A,TRAPPC3L,937,Protein_Protein
5451,6301,TRAPPC6A,TRAPPC5,999,Protein_Protein
5451,4520,TRAPPC6A,TRAPPC8,998,Protein_Protein
5451,3266,TRAPPC6A,TRAPPC12,989,Protein_Protein
5451,7009,TRAPPC6A,TRAPPC10,992,Protein_Protein
5451,1073,TRAPPC6A,TRAPPC11,965,Protein_Protein
5451,9084,TRAPPC6A,TRAPPC2L,997,Protein_Protein
5451,5157,TRAPPC6A,TRAPPC6B,928,Protein_Protein
5451,7204,TRAPPC6A,TRAPPC2B,968,Protein_Protein
5451,7234,TRAPPC6A,TRAPPC9,995,Protein_Protein
5451,7597,TRAPPC6A,TRAPPC3,999,Protein_Protein
969,3806,WDR54,OSCP1,784,Protein_Protein
3523,5371,SPATA20,TYMS,825,Protein_Protein
3523,3863,SPATA20,HMBS,806,Protein_Protein
3236,3246,TSR3,TRMT12,728,Protein_Protein
3236,617,TSR3,METTL6,850,Protein_Protein
3236,9566,TSR3,TSR1,827,Protein_Protein
3236,6074,TSR3,DTWD2,732,Protein_Protein
3236,1595,TSR3,DTWD1,709,Protein_Protein
3236,7861,TSR3,EMG1,741,Protein_Protein
3236,9253,TSR3,TSR2,905,Protein_Protein
5483,3224,OSBPL7,VAPA,759,Protein_Protein
441,5449,YBX2,NOBOX,880,Protein_Protein
441,9382,YBX2,FIGLA,865,Protein_Protein
441,4431,YBX2,LHX8,845,Protein_Protein
441,1306,YBX2,SOHLH1,897,Protein_Protein
2000,3086,KRT33A,KRT33B,711,Protein_Protein
2000,8007,KRT33A,KRT34,707,Protein_Protein
2000,2125,KRT33A,KRT31,776,Protein_Protein
2399,1991,TFAP2D,TFAP2B,795,Protein_Protein
2399,5226,TFAP2D,TFAP2A,836,Protein_Protein
1342,6315,CRY1,PRKAG3,918,Protein_Protein
1342,9250,CRY1,PRH2,935,Protein_Protein
1342,7954,CRY1,BTRC,871,Protein_Protein
1342,4834,CRY1,PRH1,940,Protein_Protein
1342,4727,CRY1,NPAS2,999,Protein_Protein
1342,381,CRY1,RORC,871,Protein_Protein
1342,872,CRY1,BHLHE40,969,Protein_Protein
1342,1317,CRY1,NFIL3,945,Protein_Protein
1342,924,CRY1,CRY2,999,Protein_Protein
1342,3514,CRY1,ABCC2,807,Protein_Protein
1342,3621,CRY1,CLOCK,999,Protein_Protein
1342,910,CRY1,TEF,722,Protein_Protein
1342,4438,CRY1,NR1D1,976,Protein_Protein
1342,1718,CRY1,PRKAB2,923,Protein_Protein
1342,5809,CRY1,TIMELESS,997,Protein_Protein
1342,4811,CRY1,CSNK1D,993,Protein_Protein
1342,8743,CRY1,PRKAG1,913,Protein_Protein
1342,5384,CRY1,ARNTL,999,Protein_Protein
1342,8336,CRY1,CSNK2B,722,Protein_Protein
1342,139,CRY1,PRKAA1,923,Protein_Protein
1342,3713,CRY1,FBXL3,999,Protein_Protein
1342,1030,CRY1,ARNTL2,864,Protein_Protein
1342,4020,CRY1,TPTEP2-CSNK1E,961,Protein_Protein
1342,2358,CRY1,NR3C1,914,Protein_Protein
1342,4134,CRY1,CSNK1E,999,Protein_Protein
1342,5383,CRY1,CUL1,745,Protein_Protein
1342,2477,CRY1,RORB,922,Protein_Protein
1342,2100,CRY1,PRKAG2,908,Protein_Protein
1342,8234,CRY1,FOXO1,778,Protein_Protein
1342,5201,CRY1,PER1,998,Protein_Protein
1342,3160,CRY1,PRKAB1,920,Protein_Protein
1342,7524,CRY1,PER2,999,Protein_Protein
1342,9780,CRY1,BHLHE41,978,Protein_Protein
1342,6633,CRY1,RORA,935,Protein_Protein
1342,3571,CRY1,PER3,999,Protein_Protein
1342,9808,CRY1,PRKAA2,923,Protein_Protein
1342,7806,CRY1,NR1D2,967,Protein_Protein
1342,9025,CRY1,VIPR2,743,Protein_Protein
1342,5338,CRY1,DET1,743,Protein_Protein
870,3059,PGLYRP1,CTSG,762,Protein_Protein
870,5255,PGLYRP1,HSPA4,963,Protein_Protein
870,8272,PGLYRP1,NOD1,728,Protein_Protein
870,9791,PGLYRP1,BPI,713,Protein_Protein
870,2741,PGLYRP1,TREM1,920,Protein_Protein
870,3326,PGLYRP1,DEFA4,829,Protein_Protein
870,993,PGLYRP1,NOD2,710,Protein_Protein
870,7965,PGLYRP1,MMP8,732,Protein_Protein
870,1143,PGLYRP1,LTF,781,Protein_Protein
870,7767,PGLYRP1,CAMP,844,Protein_Protein
5179,7142,STARD3NL,STARD3,942,Protein_Protein
5179,6017,STARD3NL,VAPB,854,Protein_Protein
5179,6961,STARD3NL,NPC2,861,Protein_Protein
5179,4457,STARD3NL,MOSPD2,724,Protein_Protein
5179,1469,STARD3NL,NPC1,757,Protein_Protein
5179,3224,STARD3NL,VAPA,933,Protein_Protein
5179,9649,STARD3NL,STAR,987,Protein_Protein
7457,5846,CAMK1G,CALML4,800,Protein_Protein
7457,7363,CAMK1G,NOS3,907,Protein_Protein
7457,3469,CAMK1G,KCNN2,769,Protein_Protein
7457,4156,CAMK1G,ATF1,710,Protein_Protein
7457,4125,CAMK1G,CREB1,754,Protein_Protein
7457,3189,CAMK1G,CALM2,791,Protein_Protein
7457,8449,CAMK1G,CALM3,943,Protein_Protein
7457,4970,CAMK1G,CALML5,837,Protein_Protein
7457,712,CAMK1G,CALML6,809,Protein_Protein
7457,5137,CAMK1G,CALML3,837,Protein_Protein
4763,7128,CD74,RPL30,980,Protein_Protein
4763,2786,CD74,RPS17,978,Protein_Protein
4763,3179,CD74,ROS1,776,Protein_Protein
4763,3241,CD74,EIF5A2,765,Protein_Protein
4763,3058,CD74,MRPL36,971,Protein_Protein
4763,8344,CD74,SEC61A1,869,Protein_Protein
4763,8439,CD74,HLA-DPB1,982,Protein_Protein
4763,3786,CD74,RSAD1,923,Protein_Protein
4763,5810,CD74,POLR2C,877,Protein_Protein
4763,890,CD74,RPL4,982,Protein_Protein
4763,6639,CD74,UTP6,781,Protein_Protein
4763,3701,CD74,POLR1C,877,Protein_Protein
4763,4828,CD74,RPS4X,869,Protein_Protein
4763,7569,CD74,RPS7,980,Protein_Protein
4763,5886,CD74,RPLP1,940,Protein_Protein
4763,4435,CD74,HLA-DQB1,997,Protein_Protein
4763,3456,CD74,HLA-F,845,Protein_Protein
4763,6817,CD74,RPS5,981,Protein_Protein
4763,4545,CD74,HLA-DOA,966,Protein_Protein
4763,9054,CD74,POLR2B,770,Protein_Protein
4763,5841,CD74,RPL26L1,937,Protein_Protein
4763,8094,CD74,DCAF13,785,Protein_Protein
4763,1462,CD74,MRPL33,967,Protein_Protein
4763,2553,CD74,H0YIJ7_HUMAN,730,Protein_Protein
4763,596,CD74,NOP56,804,Protein_Protein
4763,869,CD74,RPS28,980,Protein_Protein
4763,8709,CD74,RPS25,978,Protein_Protein
4763,1744,CD74,QARS1,706,Protein_Protein
4763,6697,CD74,MED1,937,Protein_Protein
4763,7501,CD74,HEATR1,791,Protein_Protein
4763,3200,CD74,CXCR4,994,Protein_Protein
4763,3373,CD74,CD44,999,Protein_Protein
4763,4936,CD74,UTP4,788,Protein_Protein
4763,168,CD74,RPL10A,935,Protein_Protein
4763,4286,CD74,HLA-DQA2,992,Protein_Protein
4763,8322,CD74,MRPL12,971,Protein_Protein
4763,9714,CD74,MRPL21,969,Protein_Protein
4763,7656,CD74,RPL8,980,Protein_Protein
4763,6662,CD74,TEX48,805,Protein_Protein
4763,725,CD74,RPS20,981,Protein_Protein
4763,7,CD74,MRPS9,957,Protein_Protein
4763,1390,CD74,CTSS,981,Protein_Protein
4763,3133,CD74,RPL23A,981,Protein_Protein
4763,8902,CD74,RPL17,935,Protein_Protein
4763,3472,CD74,HLA-DQB2,966,Protein_Protein
4763,7949,CD74,RPS8,979,Protein_Protein
4763,7428,CD74,PDF,763,Protein_Protein
4763,9030,CD74,MRPL17,971,Protein_Protein
4763,3041,CD74,RPL22L1,904,Protein_Protein
4763,2226,CD74,RPS15,981,Protein_Protein
4763,9110,CD74,RPS2,981,Protein_Protein
4763,6316,CD74,CCDC105,845,Protein_Protein
4763,966,CD74,EIF1B,810,Protein_Protein
4763,7220,CD74,RPL24,975,Protein_Protein
4763,6988,CD74,RPS10-NUDT3,935,Protein_Protein
4763,6115,CD74,RPL37A,972,Protein_Protein
4763,9201,CD74,MRPS6,969,Protein_Protein
4763,4098,CD74,UBA52,973,Protein_Protein
4763,4228,CD74,RPS6,978,Protein_Protein
4763,6448,CD74,RPL26,937,Protein_Protein
4763,671,CD74,WDR75,766,Protein_Protein
4763,3723,CD74,UTP15,779,Protein_Protein
4763,1353,CD74,EIF5,840,Protein_Protein
4763,1310,CD74,NSA2,805,Protein_Protein
4763,912,CD74,LGMN,932,Protein_Protein
4763,9321,CD74,H3BNC9_HUMAN,895,Protein_Protein
4763,6132,CD74,TUFM,972,Protein_Protein
4763,328,CD74,RPS24,981,Protein_Protein
4763,2120,CD74,RPL11,981,Protein_Protein
4763,730,CD74,RPS27L,934,Protein_Protein
4763,3386,CD74,MRPS12,888,Protein_Protein
4763,2257,CD74,ISG15,714,Protein_Protein
4763,4843,CD74,MRPL11,774,Protein_Protein
4763,8645,CD74,EEF1B2,717,Protein_Protein
4763,4624,CD74,RPS21,979,Protein_Protein
4763,544,CD74,RPL9,980,Protein_Protein
4763,9174,CD74,RPL18,977,Protein_Protein
4763,2305,CD74,HLA-DMA,994,Protein_Protein
4763,2281,CD74,RPL7,936,Protein_Protein
4763,6310,CD74,IMP3,938,Protein_Protein
4763,4126,CD74,NOC4L,812,Protein_Protein
4763,8326,CD74,EIF3A,746,Protein_Protein
4763,9544,CD74,ITGB2,721,Protein_Protein
4763,2854,CD74,NOP58,798,Protein_Protein
4763,1451,CD74,MRPL32,968,Protein_Protein
4763,5254,CD74,RPL13,976,Protein_Protein
4763,9666,CD74,MIF,999,Protein_Protein
4763,501,CD74,RPL6,980,Protein_Protein
4763,6195,CD74,MRPL2,836,Protein_Protein
4763,3654,CD74,AKNAD1,905,Protein_Protein
4763,7002,CD74,MRPL4,835,Protein_Protein
4763,6449,CD74,MRPL13,847,Protein_Protein
4763,33,CD74,RPL36,981,Protein_Protein
4763,2438,CD74,RPL27A,978,Protein_Protein
4763,4080,CD74,HLA-DQA1,994,Protein_Protein
4763,3464,CD74,RPS10,935,Protein_Protein
4763,5242,CD74,MRTO4,888,Protein_Protein
4763,2186,CD74,RPS4Y2,861,Protein_Protein
4763,3487,CD74,HLA-DRB1,995,Protein_Protein
4763,3101,CD74,RPL7A,974,Protein_Protein
4763,1368,CD74,RPL23,981,Protein_Protein
4763,5989,CD74,RPL7L1,932,Protein_Protein
4763,1583,CD74,RPS19,985,Protein_Protein
4763,4494,CD74,CXorf66,934,Protein_Protein
4763,3460,CD74,POLR1A,802,Protein_Protein
4763,6130,CD74,MRPS16,970,Protein_Protein
4763,1916,CD74,RPP38,715,Protein_Protein
4763,2148,CD74,RACK1,976,Protein_Protein
4763,5460,CD74,RPL15,977,Protein_Protein
4763,1946,CD74,MRPL49,769,Protein_Protein
4763,646,CD74,RPL35,980,Protein_Protein
4763,5056,CD74,RPSA,981,Protein_Protein
4763,4997,CD74,RPS12,979,Protein_Protein
4763,8294,CD74,RPL19,978,Protein_Protein
4763,7742,CD74,RPS16,981,Protein_Protein
4763,5866,CD74,WDR31,888,Protein_Protein
4763,5104,CD74,RPL5,982,Protein_Protein
4763,7334,CD74,RPL34,979,Protein_Protein
4763,2585,CD74,RSL1D1,771,Protein_Protein
4763,2549,CD74,RPS18,982,Protein_Protein
4763,6139,CD74,SIL1,774,Protein_Protein
4763,3878,CD74,BYSL,837,Protein_Protein
4763,9358,CD74,RPL10,930,Protein_Protein
4763,2621,CD74,NGDN,790,Protein_Protein
4763,2755,CD74,ATP5F1C,839,Protein_Protein
4763,1159,CD74,MRPL3,836,Protein_Protein
4763,768,CD74,HABP4,716,Protein_Protein
4763,8651,CD74,WDR46,775,Protein_Protein
4763,4903,CD74,POLR2F,850,Protein_Protein
4763,7392,CD74,SERBP1,832,Protein_Protein
4763,326,CD74,CXCR2,994,Protein_Protein
4763,3303,CD74,KRR1,844,Protein_Protein
4763,4267,CD74,MRRF,894,Protein_Protein
4763,1351,CD74,RPL12,977,Protein_Protein
4763,7036,CD74,CTSB,954,Protein_Protein
4763,6178,CD74,EFTUD2,806,Protein_Protein
4763,8938,CD74,SNU13,872,Protein_Protein
4763,4433,CD74,RPLP2,935,Protein_Protein
4763,6056,CD74,POLR3B,778,Protein_Protein
4763,3835,CD74,RPS15A,853,Protein_Protein
4763,9059,CD74,RCL1,781,Protein_Protein
4763,7365,CD74,PPP1R26,773,Protein_Protein
4763,8342,CD74,RRP7A,778,Protein_Protein
4763,8858,CD74,CCL5,713,Protein_Protein
4763,4513,CD74,IFI35,940,Protein_Protein
4763,74,CD74,MRPS5,888,Protein_Protein
4763,2225,CD74,RPS9,982,Protein_Protein
4763,2292,CD74,HMGN4,817,Protein_Protein
4763,4006,CD74,ATP5F1A,865,Protein_Protein
4763,751,CD74,MRPS35,827,Protein_Protein
4763,7762,CD74,ARL6IP1,853,Protein_Protein
4763,6922,CD74,RPL38,981,Protein_Protein
4763,2907,CD74,EIF1,838,Protein_Protein
4763,9616,CD74,RPL39,931,Protein_Protein
4763,6479,CD74,RPL13A,943,Protein_Protein
4763,1374,CD74,RPL10L,930,Protein_Protein
4763,1186,CD74,RPL17-C18orf32,935,Protein_Protein
4763,9120,CD74,EPRS1,845,Protein_Protein
4763,4867,CD74,APP,985,Protein_Protein
4763,3726,CD74,MRPL1,834,Protein_Protein
4763,6990,CD74,RPS23,979,Protein_Protein
4763,7139,CD74,UTP3,785,Protein_Protein
4763,2748,CD74,RSRC1,927,Protein_Protein
4763,6122,CD74,MRPL20,959,Protein_Protein
4763,1323,CD74,RPL36A-HNRNPH2,837,Protein_Protein
4763,7146,CD74,RRP9,790,Protein_Protein
4763,5977,CD74,DAP3,793,Protein_Protein
4763,8788,CD74,HLA-DMB,982,Protein_Protein
4763,536,CD74,NPSR1,852,Protein_Protein
4763,4521,CD74,MRPL41,817,Protein_Protein
4763,4232,CD74,FAU,997,Protein_Protein
4763,7807,CD74,PDCD11,967,Protein_Protein
4763,4752,CD74,BMS1,834,Protein_Protein
4763,4007,CD74,RPL36A,839,Protein_Protein
4763,6776,CD74,RPL22,905,Protein_Protein
4763,6975,CD74,MRPL40,792,Protein_Protein
4763,7651,CD74,RPL29,979,Protein_Protein
4763,9643,CD74,EIF3K,717,Protein_Protein
4763,8243,CD74,RPL27,979,Protein_Protein
4763,2116,CD74,GCN1,787,Protein_Protein
4763,9807,CD74,POLR1B,780,Protein_Protein
4763,852,CD74,TPT1,851,Protein_Protein
4763,5403,CD74,RPLP0,983,Protein_Protein
4763,3858,CD74,DNTTIP2,781,Protein_Protein
4763,515,CD74,RPL32,979,Protein_Protein
4763,4789,CD74,MRPL22,836,Protein_Protein
4763,832,CD74,HDDC3,769,Protein_Protein
4763,60,CD74,EFL1,806,Protein_Protein
4763,6067,CD74,EIF1AY,942,Protein_Protein
4763,4120,CD74,TBL3,781,Protein_Protein
4763,4400,CD74,MTIF2,842,Protein_Protein
4763,7839,CD74,WDR36,778,Protein_Protein
4763,2242,CD74,RPS27A,974,Protein_Protein
4763,6998,CD74,UTP20,792,Protein_Protein
4763,6265,CD74,HLA-DOB,975,Protein_Protein
4763,887,CD74,MRPL16,776,Protein_Protein
4763,4176,CD74,EIF5A,766,Protein_Protein
4763,845,CD74,RPS3A,980,Protein_Protein
4763,882,CD74,HLA-DRB5,986,Protein_Protein
4763,2440,CD74,SMKR1,773,Protein_Protein
4763,425,CD74,CTSL,993,Protein_Protein
4763,9842,CD74,RPS13,980,Protein_Protein
4763,6491,CD74,CUL7,879,Protein_Protein
4763,3584,CD74,MRPL24,836,Protein_Protein
4763,3203,CD74,UTP11,766,Protein_Protein
4763,6503,CD74,HLA-E,764,Protein_Protein
4763,5304,CD74,MRPS2,773,Protein_Protein
4763,5437,CD74,RPS3,983,Protein_Protein
4763,8212,CD74,B2M,808,Protein_Protein
4763,4659,CD74,RPL3L,934,Protein_Protein
4763,5575,CD74,HLA-DPA1,993,Protein_Protein
4763,8738,CD74,POLR3A,808,Protein_Protein
4763,6324,CD74,EARS2,705,Protein_Protein
4763,112,CD74,RPS4Y1,864,Protein_Protein
4763,8292,CD74,H3BN98_HUMAN,853,Protein_Protein
4763,6913,CD74,RIOK2,768,Protein_Protein
4763,7659,CD74,EIF3C,717,Protein_Protein
4763,3945,CD74,HLA-B,800,Protein_Protein
4763,2045,CD74,HLA-C,815,Protein_Protein
4763,6214,CD74,MRNIP,909,Protein_Protein
4763,7199,CD74,RPS11,981,Protein_Protein
4763,1999,CD74,COPG1,719,Protein_Protein
4763,3737,CD74,COPG2,838,Protein_Protein
4763,1142,CD74,HSPBP1,774,Protein_Protein
4763,7083,CD74,MRPL34,772,Protein_Protein
4763,2156,CD74,AK6,801,Protein_Protein
4763,3804,CD74,RPL28,977,Protein_Protein
4763,4455,CD74,RPS27,937,Protein_Protein
4763,1007,CD74,DOCK4,909,Protein_Protein
4763,8525,CD74,EIF2S2,800,Protein_Protein
4763,7528,CD74,EIF5B,908,Protein_Protein
4763,6365,CD74,LTV1,795,Protein_Protein
4763,4075,CD74,MPHOSPH10,829,Protein_Protein
4763,5502,CD74,MRPL9,968,Protein_Protein
4763,6072,CD74,RPL3,937,Protein_Protein
4763,7683,CD74,WDR43,799,Protein_Protein
4763,6142,CD74,CIITA,833,Protein_Protein
4763,8552,CD74,NOL6,792,Protein_Protein
4763,5426,CD74,RPL31,978,Protein_Protein
4763,1625,CD74,FLT3LG,947,Protein_Protein
4763,6043,CD74,RPL37,975,Protein_Protein
4763,8947,CD74,MRPL27,951,Protein_Protein
4763,8343,CD74,NOL10,781,Protein_Protein
4763,2429,CD74,ABCE1,761,Protein_Protein
4763,489,CD74,RPL35A,975,Protein_Protein
4763,4565,CD74,MRPS10,888,Protein_Protein
4763,4923,CD74,MRPL58,816,Protein_Protein
4763,4872,CD74,MRPL19,969,Protein_Protein
4763,6308,CD74,RPS26,980,Protein_Protein
4763,345,CD74,HLA-A,807,Protein_Protein
4763,5695,CD74,MRPL43,772,Protein_Protein
4763,6958,CD74,RPL18A,973,Protein_Protein
4763,4965,CD74,FCF1,789,Protein_Protein
4763,8021,CD74,EIF1AX,934,Protein_Protein
4763,5054,CD74,GFM1,806,Protein_Protein
4763,3801,CD74,NOP14,785,Protein_Protein
4763,7861,CD74,EMG1,788,Protein_Protein
4763,5858,CD74,EEF2,945,Protein_Protein
4763,7600,CD74,EIF5AL1,765,Protein_Protein
4763,5079,CD74,TSFM,730,Protein_Protein
4763,2845,CD74,UTP18,796,Protein_Protein
4763,8198,CD74,HLA-DRA,999,Protein_Protein
4763,1533,CD74,EIF3D,701,Protein_Protein
4763,2526,CD74,AATF,834,Protein_Protein
4763,6851,CD74,WDR3,824,Protein_Protein
